"cfop","cst","descr_resumida","descr","chave","icms","cst_descr","numeracao"
"6107","770",Redução BC com ST - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Com redução de base de cálculo e cobrança do ICMS por substituição tributária","6107770",Sim,"770|Redução BC com ST - Estrageiro CAMEX","94"
"6124","770",Redução BC com ST - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Com redução de base de cálculo e cobrança do ICMS por substituição tributária","6124770",Sim,"770|Redução BC com ST - Estrageiro CAMEX","94"
"6252","770",Redução BC com ST - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Com redução de base de cálculo e cobrança do ICMS por substituição tributária","6252770",Sim,"770|Redução BC com ST - Estrageiro CAMEX","94"
"6353","770",Redução BC com ST - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Com redução de base de cálculo e cobrança do ICMS por substituição tributária","6353770",Sim,"770|Redução BC com ST - Estrageiro CAMEX","94"
"6414","770",Redução BC com ST - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Com redução de base de cálculo e cobrança do ICMS por substituição tributária","6414770",Não,"770|Redução BC com ST - Estrageiro CAMEX","94"
"6652","770",Redução BC com ST - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Com redução de base de cálculo e cobrança do ICMS por substituição tributária","6652770",Sim,"770|Redução BC com ST - Estrageiro CAMEX","94"
"6902","770",Redução BC com ST - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Com redução de base de cálculo e cobrança do ICMS por substituição tributária","6902770",Não,"770|Redução BC com ST - Estrageiro CAMEX","94"
"6918","770",Redução BC com ST - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Com redução de base de cálculo e cobrança do ICMS por substituição tributária","6918770",Sim,"770|Redução BC com ST - Estrageiro CAMEX","94"
"7106","770",Redução BC com ST - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Com redução de base de cálculo e cobrança do ICMS por substituição tributária","7106770",Não,"770|Redução BC com ST - Estrageiro CAMEX","94"
"7651","770",Redução BC com ST - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Com redução de base de cálculo e cobrança do ICMS por substituição tributária","7651770",Não,"770|Redução BC com ST - Estrageiro CAMEX","94"
"1126","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","1126790",Não,"790|Outras - Estrageiro CAMEX","95"
"1252","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","1252790",Não,"790|Outras - Estrageiro CAMEX","95"
"1355","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","1355790",Não,"790|Outras - Estrageiro CAMEX","95"
"1503","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","1503790",Não,"790|Outras - Estrageiro CAMEX","95"
"1652","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","1652790",Não,"790|Outras - Estrageiro CAMEX","95"
"1908","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","1908790",Não,"790|Outras - Estrageiro CAMEX","95"
"1924","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","1924790",Não,"790|Outras - Estrageiro CAMEX","95"
"2122","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","2122790",Não,"790|Outras - Estrageiro CAMEX","95"
"2209","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","2209790",Não,"790|Outras - Estrageiro CAMEX","95"
"2353","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","2353790",Não,"790|Outras - Estrageiro CAMEX","95"
"2504","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","2504790",Não,"790|Outras - Estrageiro CAMEX","95"
"2660","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","2660790",Não,"790|Outras - Estrageiro CAMEX","95"
"2912","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","2912790",Não,"790|Outras - Estrageiro CAMEX","95"
"2933","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","2933790",Não,"790|Outras - Estrageiro CAMEX","95"
"3353","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","3353790",Não,"790|Outras - Estrageiro CAMEX","95"
"5104","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","5104790",Não,"790|Outras - Estrageiro CAMEX","95"
"5123","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","5123790",Não,"790|Outras - Estrageiro CAMEX","95"
"5251","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","5251790",Não,"790|Outras - Estrageiro CAMEX","95"
"5352","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","5352790",Não,"790|Outras - Estrageiro CAMEX","95"
"5412","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","5412790",Não,"790|Outras - Estrageiro CAMEX","95"
"5557","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","5557790",Não,"790|Outras - Estrageiro CAMEX","95"
"5661","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","5661790",Não,"790|Outras - Estrageiro CAMEX","95"
"5911","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","5911790",Não,"790|Outras - Estrageiro CAMEX","95"
"5927","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","5927790",Não,"790|Outras - Estrageiro CAMEX","95"
"6110","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","6110790",Não,"790|Outras - Estrageiro CAMEX","95"
"6152","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","6152790",Não,"790|Outras - Estrageiro CAMEX","95"
"6255","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","6255790",Não,"790|Outras - Estrageiro CAMEX","95"
"6356","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","6356790",Não,"790|Outras - Estrageiro CAMEX","95"
"6502","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","6502790",Não,"790|Outras - Estrageiro CAMEX","95"
"6655","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","6655790",Não,"790|Outras - Estrageiro CAMEX","95"
"6905","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","6905790",Não,"790|Outras - Estrageiro CAMEX","95"
"6921","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","6921790",Não,"790|Outras - Estrageiro CAMEX","95"
"7202","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","7202790",Não,"790|Outras - Estrageiro CAMEX","95"
"7949","790",Outras - Estrageiro CAMEX,"Estrangeira - Adquirida no mercado interno, sem similar nacional, constante em lista de Resolução CAMEX - Outras","7949790",Não,"790|Outras - Estrageiro CAMEX","95"
"1152","800",Tributada integralmente - Nacional > 70,"Nacional, mercadoria ou bem com Conteúdo de Importação superior a 70% (setenta por cento) - Tributada integralmente","1152800",Sim,"800|Tributada integralmente - Nacional > 70","96"
"1255","800",Tributada integralmente - Nacional > 70,"Nacional, mercadoria ou bem com Conteúdo de Importação superior a 70% (setenta por cento) - Tributada integralmente","1255800",Não,"800|Tributada integralmente - Nacional > 70","96"
"1401","800",Tributada integralmente - Nacional > 70,"Nacional, mercadoria ou bem com Conteúdo de Importação superior a 70% (setenta por cento) - Tributada integralmente","1401800",Sim,"800|Tributada integralmente - Nacional > 70","96"
"1506","800",Tributada integralmente - Nacional > 70,"Nacional, mercadoria ou bem com Conteúdo de Importação superior a 70% (setenta por cento) - Tributada integralmente","1506800",Sim,"800|Tributada integralmente - Nacional > 70","96"
"1659","800",Tributada integralmente - Nacional > 70,"Nacional, mercadoria ou bem com Conteúdo de Importação superior a 70% (setenta por cento) - Tributada integralmente","1659800",Sim,"800|Tributada integralmente - Nacional > 70","96"
"1911","800",Tributada integralmente - Nacional > 70,"Nacional, mercadoria ou bem com Conteúdo de Importação superior a 70% (setenta por cento) - Tributada integralmente","1911800",Não,"800|Tributada integralmente - Nacional > 70","96"
"1931","800",Tributada integralmente - Nacional > 70,"Nacional, mercadoria ou bem com Conteúdo de Importação superior a 70% (setenta por cento) - Tributada integralmente","1931800",Sim,"800|Tributada integralmente - Nacional > 70","96"
"2126","800",Tributada integralmente - Nacional > 70,"Nacional, mercadoria ou bem com Conteúdo de Importação superior a 70% (setenta por cento) - Tributada integralmente","2126800",Não,"800|Tributada integralmente - Nacional > 70","96"
"2253","800",Tributada integralmente - Nacional > 70,"Nacional, mercadoria ou bem com Conteúdo de Importação superior a 70% (setenta por cento) - Tributada integralmente","2253800",Não,"800|Tributada integralmente - Nacional > 70","96"
"2356","800",Tributada integralmente - Nacional > 70,"Nacional, mercadoria ou bem com Conteúdo de Importação superior a 70% (setenta por cento) - Tributada integralmente","2356800",Sim,"800|Tributada integralmente - Nacional > 70","96"
"2551","800",Tributada integralmente - Nacional > 70,"Nacional, mercadoria ou bem com Conteúdo de Importação superior a 70% (setenta por cento) - Tributada integralmente","2551800",Não,"800|Tributada integralmente - Nacional > 70","96"
"2663","800",Tributada integralmente - Nacional > 70,"Nacional, mercadoria ou bem com Conteúdo de Importação superior a 70% (setenta por cento) - Tributada integralmente","2663800",Não,"800|Tributada integralmente - Nacional > 70","96"
"2915","800",Tributada integralmente - Nacional > 70,"Nacional, mercadoria ou bem com Conteúdo de Importação superior a 70% (setenta por cento) - Tributada integralmente","2915800",Não,"800|Tributada integralmente - Nacional > 70","96"
"3102","800",Tributada integralmente - Nacional > 70,"Nacional, mercadoria ou bem com Conteúdo de Importação superior a 70% (setenta por cento) - Tributada integralmente","3102800",Sim,"800|Tributada integralmente - Nacional > 70","96"
"3356","800",Tributada integralmente - Nacional > 70,"Nacional, mercadoria ou bem com Conteúdo de Importação superior a 70% (setenta por cento) - Tributada integralmente","3356800",Sim,"800|Tributada integralmente - Nacional > 70","96"
"5109","800",Tributada integralmente - Nacional > 70,"Nacional, mercadoria ou bem com Conteúdo de Importação superior a 70% (setenta por cento) - Tributada integralmente","5109800",Não,"800|Tributada integralmente - Nacional > 70","96"
